필드명	행정표준용어	매칭결과
열람좌석수		#N/A
자료수(도서)		#N/A
자료수(연속간행물)		#N/A
자료수(비도서)		#N/A
대출가능권수		#N/A
대출가능일수		#N/A
소재지도로명주소		#N/A
운영기관명		#N/A
도서관전화번호		#N/A
부지면적		#N/A
건물면적		#N/A
홈페이지주소		#N/A
위도		8714
경도		946
데이터기준일자		#N/A
마을기업명		#N/A
마을기업구분		#N/A
법인명		#N/A
법인형태구분		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
위도		8714
경도		946
마을기업설립년월		#N/A
마을기업인증년월		#N/A
마을기업대표자명		#N/A
마을기업대표전화번호		#N/A
마을기업홈페이지		#N/A
마을기업회원수		#N/A
마을기업목적사업		#N/A
마을기업주요상품		#N/A
상품관련인증정보		#N/A
관리기관전화번호		#N/A
관리기관명		#N/A
데이터기준일자		#N/A
축제명		#N/A
개최장소		#N/A
축제시작일자		#N/A
축제종료일자		#N/A
축제내용		#N/A
주관기관		10948
주최기관		#N/A
후원기관		#N/A
연락처		8014
홈페이지주소		#N/A
관련정보		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
경도(WGS84좌표)		#N/A
위도(WGS84좌표)		#N/A
데이터기준일자		#N/A
축제명		#N/A
개최장소		#N/A
축제시작일자		#N/A
축제종료일자		#N/A
축제내용		#N/A
주관기관		10948
주최기관		#N/A
후원기관		#N/A
연락처		8014
홈페이지주소		#N/A
관련정보		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
경도(WGS84좌표)		#N/A
위도(WGS84좌표)		#N/A
데이터기준일자		#N/A
구분		2099
번호		4776
기 관 명		#N/A
소 재 지		#N/A
전화번호		10419
진료과목		#N/A
병상수		#N/A
휴무일		14062
진료시간		#N/A
보안등위치명		#N/A
설치개수		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
위도		8714
경도		946
설치년도		#N/A
설치형태		#N/A
관리기관전화번호		#N/A
관리기관명		#N/A
데이터기준일자		#N/A
시도명		#N/A
시군구명		#N/A
관리기관명		#N/A
지정번호		#N/A
보호수지정일자		#N/A
보호수유형명		#N/A
과명		#N/A
학명		13264
나무종류		#N/A
그루수		#N/A
나무나이		#N/A
나무높이		#N/A
가슴높이둘레		#N/A
나무갓지름		#N/A
품격명		#N/A
지목명		#N/A
지적		11386
소유자구분		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
위도		8714
경도		946
데이터기준일자		#N/A
기관명		#N/A
사회서비스분야		#N/A
주된목적		#N/A
사업내용		#N/A
인증일자		#N/A
인증번호		#N/A
대표자명		#N/A
연락처		8014
소재지도로명주소		#N/A
소재지지번주소		#N/A
홈페이지주소		#N/A
데이터기준일자		#N/A
정수장명		#N/A
관리기관명		#N/A
관리기관전화번호		#N/A
소재지도로명주소		#N/A
채수일자		#N/A
검사기관명		#N/A
최종판정결과		#N/A
일반세균		#N/A
총대장균군		#N/A
대장균		#N/A
분원성대장균군		#N/A
납		#N/A
불소		5473
비소		5568
셀레늄		#N/A
수은		6945
시안		7291
크롬		12419
암모니아성질소		#N/A
질산성질소		#N/A
카드뮴		12322
보론		#N/A
페놀		12925
다이아지논		#N/A
파라티온		#N/A
페니트로티온		#N/A
카바릴		#N/A
1_1_1-트리클로로에탄		#N/A
테트라클로로에틸렌		#N/A
트리클로로에틸렌		#N/A
사염화탄소		#N/A
1_1-디클로로에틸렌		#N/A
디클로로메탄		#N/A
벤젠		4861
톨루엔		12563
에틸벤젠		7894
크실렌		#N/A
1_2-디브로모-3-클로로프로판		#N/A
1_4-다이옥산		#N/A
잔류염소		#N/A
총트리할로메탄		#N/A
클로로포름		#N/A
브로모디클로로메탄		#N/A
디브로모디클로로메탄		#N/A
클로랄하이드레이트		#N/A
디브로모아세토니트릴		#N/A
디클로로아세토니트릴		#N/A
트리클로로아세토니트릴		#N/A
할로아세틱에시드		#N/A
포름알데히드		#N/A
심미적영향물질경도		#N/A
과망간산칼륨소비량		#N/A
냄새		2970
맛		3940
동		3662
색도		#N/A
세제		6526
수소이온농도		#N/A
아연		7579
염소이온		#N/A
증발잔류물		#N/A
철		11811
망간		3942
탁도		#N/A
황산이온		#N/A
알루미늄		7643
데이터기준일자		#N/A
시설종류		#N/A
대상시설명		#N/A
소재지도로명주소		#N/A
경도(WGS84좌표)		#N/A
위도(WGS84좌표)		#N/A
관리기관명		#N/A
관할경찰서명		#N/A
CCTV설치여부		#N/A
CCTV설치대수		#N/A
소재지지번주소		#N/A
보호구역도로폭		#N/A
데이터기준일자		#N/A
어린이집명		#N/A
시도명		#N/A
시군구명		#N/A
어린이집유형구분		#N/A
정원수		#N/A
보육교직원수		#N/A
소재지도로명주소		#N/A
어린이집전화번호		#N/A
어린이집팩스번호		#N/A
보육실수		#N/A
놀이터수		#N/A
CCTV설치수		#N/A
통학차량운영여부		#N/A
홈페이지주소		#N/A
데이터기준일자		#N/A
주차장관리번호		#N/A
주차장명		#N/A
주차장구분		#N/A
주차장유형		#N/A
소재지지번주소		#N/A
소재지도로명주소		#N/A
주차구획수		#N/A
급지구분		#N/A
부제시행구분		#N/A
운영요일		#N/A
평일운영시작시각		#N/A
평일운영종료시각		#N/A
토요일운영시작시각		#N/A
토요일운영종료시각		#N/A
공휴일운영시작시각		#N/A
공휴일운영종료시각		#N/A
요금정보		#N/A
주차기본시간		#N/A
주차기본요금		#N/A
추가단위시간		#N/A
추가단위요금		#N/A
1일주차권요금적용시간		#N/A
1일주차권요금		#N/A
월정기권요금		#N/A
결제방법		#N/A
특기사항		#N/A
관리기관명		#N/A
연락처		8014
위도(WGS84좌표)		#N/A
경도(WGS84좌표)		#N/A
데이터기준일자		#N/A
휴양림명		#N/A
시도명		#N/A
휴양림구분		#N/A
휴양림면적		#N/A
수용인원수		#N/A
입장료		9588
숙박가능여부		#N/A
주요시설명		#N/A
소재지도로명주소		#N/A
관리기관명		#N/A
휴양림전화번호		#N/A
홈페이지주소		#N/A
위도		8714
경도		946
데이터기준일자		#N/A
개방시설명		#N/A
개방장소명		#N/A
개방시설유형구분		#N/A
휴관일		#N/A
평일운영시작시각		#N/A
평일운영종료시각		#N/A
주말운영시작시각		#N/A
주말운영종료시각		#N/A
유료사용여부		#N/A
사용기준시간		#N/A
사용료		5738
초과사용단위시간		#N/A
초과사용료		#N/A
수용가능인원수		#N/A
면적		4046
부대시설정보		#N/A
신청방법구분		#N/A
시설사진정보		#N/A
소재지도로명주소		#N/A
관리기관명		#N/A
담당부서명		#N/A
사용안내전화번호		#N/A
홈페이지주소		#N/A
위도		8714
경도		946
데이터기준일자		#N/A
금연구역명		#N/A
금연구역범위상세		#N/A
시도명		#N/A
시군구명		#N/A
금연구역구분		#N/A
금연구역지정근거명		#N/A
금연구역면적		#N/A
위반과태료		#N/A
위반신고연락처		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
관리기관명		#N/A
위도		8714
경도		946
데이터기준일자		#N/A
관리번호		#N/A
공원명		#N/A
공원구분		#N/A
소재지지번주소		#N/A
소재지도로명주소		#N/A
위도(WGS84좌표)		#N/A
경도(WGS84좌표)		#N/A
공원면적		#N/A
공원보유시설(운동시설)		#N/A
공원보유시설(유희시설)		#N/A
공원보유시설(편익시설)		#N/A
공원보유시설(교양시설)		#N/A
공원보유시설(기타시설)		#N/A
지정고시일		#N/A
관리기관명		#N/A
연락처		8014
데이터기준일자		#N/A
설치장소명		#N/A
설치장소상세		#N/A
설치시도명		#N/A
설치시군구명		#N/A
설치시설구분		#N/A
서비스제공사명		#N/A
와이파이SSID		#N/A
설치년월		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
관리기관명		#N/A
관리기관전화번호		#N/A
위도		8714
경도		946
데이터기준일자		#N/A
축제명		#N/A
개최장소		#N/A
축제시작일자		#N/A
축제종료일자		#N/A
축제내용		#N/A
주관기관		10948
주최기관		#N/A
후원기관		#N/A
연락처		8014
홈페이지주소		#N/A
관련정보		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
경도(WGS84좌표)		#N/A
위도(WGS84좌표)		#N/A
데이터기준일자		#N/A
업소명		#N/A
업종명		#N/A
소재지도로명주소		#N/A
연락처		8014
객실수		#N/A
부대시설		5202
주차장보유여부		#N/A
결제방법		#N/A
홈페이지주소		#N/A
주변관광정보		#N/A
소재지지번주소		#N/A
경도(WGS84좌표)		#N/A
위도(WGS84좌표)		#N/A
데이터기준일자		#N/A
기관명		#N/A
사회서비스분야		#N/A
주된목적		#N/A
사업내용		#N/A
인증일자		#N/A
인증번호		#N/A
대표자명		#N/A
연락처		8014
소재지도로명주소		#N/A
소재지지번주소		#N/A
홈페이지주소		#N/A
데이터기준일자		#N/A
시설종류		#N/A
대상시설명		#N/A
소재지도로명주소		#N/A
경도(WGS84좌표)		#N/A
위도(WGS84좌표)		#N/A
관리기관명		#N/A
관할경찰서명		#N/A
CCTV설치여부		#N/A
CCTV설치대수		#N/A
소재지지번주소		#N/A
보호구역도로폭		#N/A
데이터기준일자		#N/A
어린이집명		#N/A
시도명		#N/A
시군구명		#N/A
어린이집유형구분		#N/A
정원수		#N/A
보육교직원수		#N/A
소재지도로명주소		#N/A
어린이집전화번호		#N/A
어린이집팩스번호		#N/A
보육실수		#N/A
놀이터수		#N/A
CCTV설치수		#N/A
통학차량운영여부		#N/A
홈페이지주소		#N/A
데이터기준일자		#N/A
시장명		#N/A
시장유형		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
시장개설주기		#N/A
위도		8714
경도		946
점포수		#N/A
취급품목		#N/A
사용가능상품권		#N/A
홈페이지주소		#N/A
공중화장실보유여부		#N/A
주차장보유여부		#N/A
개설년도		#N/A
전화번호		10419
데이터기준일자		#N/A
주차장관리번호		#N/A
주차장명		#N/A
주차장구분		#N/A
주차장유형		#N/A
소재지지번주소		#N/A
소재지도로명주소		#N/A
주차구획수		#N/A
급지구분		#N/A
부제시행구분		#N/A
운영요일		#N/A
평일운영시작시각		#N/A
평일운영종료시각		#N/A
토요일운영시작시각		#N/A
토요일운영종료시각		#N/A
공휴일운영시작시각		#N/A
공휴일운영종료시각		#N/A
요금정보		#N/A
주차기본시간		#N/A
주차기본요금		#N/A
추가단위시간		#N/A
추가단위요금		#N/A
1일주차권요금적용시간		#N/A
1일주차권요금		#N/A
월정기권요금		#N/A
결제방법		#N/A
특기사항		#N/A
관리기관명		#N/A
연락처		8014
위도(WGS84좌표)		#N/A
경도(WGS84좌표)		#N/A
데이터기준일자		#N/A
휴양림명		#N/A
시도명		#N/A
휴양림구분		#N/A
휴양림면적		#N/A
수용인원수		#N/A
입장료		9588
숙박가능여부		#N/A
주요시설명		#N/A
소재지도로명주소		#N/A
관리기관명		#N/A
휴양림전화번호		#N/A
홈페이지주소		#N/A
위도		8714
경도		946
데이터기준일자		#N/A
등록업종		#N/A
업체명		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
데이터기준일자		#N/A
관광안내소명		#N/A
안내소위치명		#N/A
시도명		#N/A
시군구명		#N/A
안내소소개		#N/A
부가서비스정보		#N/A
휴무일		14062
운영시작시각(하절기)		#N/A
운영종료시각(하절기)		#N/A
운영시작시각(동절기)		#N/A
운영종료시각(동절기)		#N/A
평균근무인원수		#N/A
영어안내가능여부		#N/A
일본어안내가능여부		#N/A
중국어안내가능여부		#N/A
안내가능외국어		#N/A
안내소전화번호		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
운영기관명		#N/A
홈페이지주소		#N/A
위도		8714
경도		946
데이터기준일자		#N/A
금연구역명		#N/A
금연구역범위상세		#N/A
시도명		#N/A
시군구명		#N/A
금연구역구분		#N/A
금연구역지정근거명		#N/A
금연구역면적		#N/A
위반과태료		#N/A
위반신고연락처		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
관리기관명		#N/A
위도		8714
경도		946
데이터기준일자		#N/A
길명		#N/A
길소개		#N/A
총길이		#N/A
총소요시간		#N/A
시작지점명		#N/A
시작지점도로명주소		#N/A
시작지점소재지지번주소		#N/A
종료지점명		#N/A
종료지점소재지도로명주소		#N/A
종료지점소재지지번주소		#N/A
경로정보		#N/A
관리기관전화번호		#N/A
관리기관명		#N/A
데이터기준일자		#N/A
연번		8029
매장명		#N/A
소재지지번주소		#N/A
소재지도로명주소		#N/A
위도		8714
경도		946
소재지연락번호		#N/A
편의시설		12940
데이터기준일자		#N/A
체험마을명		#N/A
시도명		#N/A
시군구명		#N/A
체험프로그램구분		#N/A
체험내용		#N/A
보유시설정보		#N/A
체험마을면적		#N/A
체험마을사진		#N/A
소재지도로명주소		#N/A
대표자성명		#N/A
대표전화번호		#N/A
지정일자		#N/A
홈페이지주소		#N/A
관리기관명		#N/A
위도		8714
경도		946
데이터기준일자		#N/A
연번		8029
대행업소명		#N/A
소재지도로명주소		#N/A
소재지전화번호		#N/A
위도		8714
경도		946
데이터기준일자		#N/A
연번		8029
사업장명칭		#N/A
소재지주소(도로명)		#N/A
소재지지번주소		#N/A
위도		8714
경도		946
소재지전화번호		#N/A
데이터기준일자		#N/A
마을기업명		#N/A
마을기업구분		#N/A
법인명		#N/A
법인형태구분		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
위도		8714
경도		946
마을기업설립년월		#N/A
마을기업인증년월		#N/A
마을기업대표자명		#N/A
마을기업대표전화번호		#N/A
마을기업홈페이지		#N/A
마을기업회원수		#N/A
마을기업목적사업		#N/A
마을기업주요상품		#N/A
상품관련인증정보		#N/A
관리기관전화번호		#N/A
관리기관명		#N/A
데이터기준일자		#N/A
쉼터명		#N/A
법정동명		#N/A
쉼터유형구분		#N/A
운영시작일자		#N/A
운영종료일자		#N/A
시설면적		#N/A
이용가능인원수		#N/A
선풍기보유대수		#N/A
에어컨보유대수		#N/A
야간연장운영여부		#N/A
주말운영여부		#N/A
숙박가능여부		#N/A
특이사항		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
관리기관명		#N/A
관리기관전화번호		#N/A
위도		8714
경도		946
데이터기준일자		#N/A
설치장소명		#N/A
설치장소상세		#N/A
설치시도명		#N/A
설치시군구명		#N/A
설치시설구분		#N/A
서비스제공사명		#N/A
와이파이SSID		#N/A
설치년월		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
관리기관명		#N/A
관리기관전화번호		#N/A
위도		8714
경도		946
데이터기준일자		#N/A
순번		7120
설치장소		6395
구분		2099
부스형별		#N/A
연식		8054
담당자		3268
지번주소		#N/A
개소수		#N/A
경도		946
위도		8714
설치장소		6395
설치위치		#N/A
운영시간		#N/A
발급민원종류		#N/A
소재지도로명주소		#N/A
관리기관명		#N/A
연락처		8014
소재지지번주소		#N/A
경도(WGS84좌표)		#N/A
위도(WGS84좌표)		#N/A
데이터기준일자		#N/A
축제명		#N/A
개최장소		#N/A
축제시작일자		#N/A
축제종료일자		#N/A
축제내용		#N/A
주관기관		10948
주최기관		#N/A
후원기관		#N/A
연락처		8014
홈페이지주소		#N/A
관련정보		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
경도(WGS84좌표)		#N/A
위도(WGS84좌표)		#N/A
데이터기준일자		#N/A
시설명		#N/A
박물관미술관구분		#N/A
소재지도로명주소		#N/A
소재지지번주소		#N/A
위도		8714
경도		946
운영기관전화번호		#N/A
운영기관명		#N/A
운영홈페이지		#N/A
편의시설정보		#N/A
평일관람시작시각		#N/A
평일관람종료시각		#N/A
공휴일관람시작시각		#N/A
공휴일관람종료시각		#N/A
휴관정보		#N/A
어른관람료		#N/A
청소년관람료		#N/A
어린이관람료		#N/A
관람료기타정보		#N/A
박물관미술관소개		#N/A
교통안내정보		#N/A
관리기관전화번호		#N/A
관리기관명		#N/A
데이터기준일자		#N/A
