필드명	행정표준용어	매칭결과
총계_BOD생부하량(kg/일)		#N/A
총계_TN배출부하량(kg/일)		#N/A
총계_TP배출부하량(kg/일)		#N/A
종말처리장연계_업소수		#N/A
종말처리장연계_폐수발생량(m3/일)		#N/A
종말처리장연계_폐수방류량(m3/일)		#N/A
종말처리장연계_BOD발생부하량(kg/일)		#N/A
종말처리장연계_TN발생부하량(kg/일)		#N/A
종말처리장연계_TP발생부하량(kg/일)		#N/A
종말처리장연계_BOD배출부하량(kg/일)		#N/A
종말처리장연계_TN배출부하량(kg/일)		#N/A
종말처리장연계_TP배출부하량(kg/일)		#N/A
직접방류_업소수		#N/A
직접방류_폐수발생량(m3/일)		#N/A
직접방류_폐수방류량(m3/일)		#N/A
직접방류_BOD발생부하량(kg/일)		#N/A
직접방류_TN발생부하량(kg/일)		#N/A
직접방류_TP발생부하량(kg/일)		#N/A
직접방류_BOD배출부하량(kg/일)		#N/A
직접방류_TN배출부하량(kg/일)		#N/A
직접방류_TP배출부하량(kg/일)		#N/A
위탁처리_업소수		#N/A
위탁처리_폐수발생량		#N/A
위탁처리_폐수방류량		#N/A
위탁처리_BOD발생부하량(m3/일)		#N/A
위탁처리_TN발생부하량(m3/일)		#N/A
위탁처리_TP발생부하량(kg/일)		#N/A
위탁처리_BOD배출부하량(kg/일)		#N/A
위탁처리_TN배출부하량(kg/일)		#N/A
위탁처리_TP배출부하량(kg/일)		#N/A
한 페이지 결과 수		#N/A
페이지 번호		#N/A
전체 결과 수		#N/A
한 페이지 결과 수		#N/A
페이지번호		#N/A
결과형식		#N/A
검색시작년도		#N/A
검색종료년도		#N/A
하천코드		#N/A
하천명		#N/A
결과코드		#N/A
결과코드		#N/A
순번		#N/A
년도		#N/A
하천코드		#N/A
하천명		#N/A
토지이용면적_합계(m2)		#N/A
토지이용면적_전		#N/A
토지이용면적_답		#N/A
토지이용면적_과수원		#N/A
토지이용면적_목장용지		#N/A
토지이용면적_임야		#N/A
토지이용면적_광천지		#N/A
토지이용면적_염전		#N/A
토지이용면적_대지		#N/A
토지이용면적_공장용지		#N/A
토지이용면적_학교용지		#N/A
토지이용면적_주차장		#N/A
토지이용면적_주유소용지		#N/A
토지이용면적_창고용지		#N/A
토지이용면적_도로		#N/A
토지이용면적_철도용지		#N/A
토지이용면적_제방		#N/A
토지이용면적_하천		#N/A
토지이용면적_구거		#N/A
토지이용면적_유지		#N/A
토지이용면적_양어장		#N/A
토지이용면적_수도용지		#N/A
토지이용면적_공원		#N/A
토지이용면적_체육용지		#N/A
토지이용면적_유원지		#N/A
토지이용면적_종교용지		#N/A
토지이용면적_사적지		#N/A
토지이용면적_묘지		#N/A
토지이용면적_잡종지		#N/A
한 페이지 결과 수		#N/A
3		#N/A
전체 결과 수		#N/A
한 페이지 결과 수		#N/A
페이지번호		#N/A
결과형식		#N/A
검색시작년도		#N/A
검색종료년도		#N/A
하천코드		#N/A
하천명		#N/A
결과코드		#N/A
결과코드		#N/A
순번		#N/A
년도		#N/A
하천코드		#N/A
하천명		#N/A
총계_업소수		#N/A
총계_시설면적(m2)		#N/A
총계_사료사용량(kg/월)		#N/A
가두리_업소수		#N/A
가두리_시설면적(m2)		#N/A
가두리_사료사용량(kg/월)		#N/A
유수식_업소수		#N/A
유수식_시설면적(m2)		#N/A
유수식_사료사용량(kg/월)		#N/A
도전양식_업소수		#N/A
도전양식_시설면적(m2)		#N/A
도전양식_사료사용량(kg/월)		#N/A
지수식_업소수		#N/A
지수식_시설면적(m2)		#N/A
지수식_사료사용량(kg/월)		#N/A
한 페이지 결과 수		#N/A
3		#N/A
전체 결과 수		#N/A
한 페이지 결과 수		#N/A
페이지번호		#N/A
결과형식		#N/A
검색시작년도		#N/A
검색종료년도		#N/A
하천코드		#N/A
하천명		#N/A
결과코드		#N/A
결과코드		#N/A
순번		#N/A
년도		#N/A
처리시설명		#N/A
하천코드		#N/A
하천명		#N/A
침출수량-평균발생유량(m3/일)		#N/A
침출수량-평균방류유량(m3/일)		#N/A
평균발생수질농도_BOD(mg/L)		#N/A
평균발생수질농도_COD(mg/L)		#N/A
평균발생수질농도_TN(mg/L)		#N/A
평균발생수질농도_TP(mg/L)		#N/A
평균방류수질농도_BOD(mg/L)		#N/A
평균방류수질농도_COD(mg/L)		#N/A
평균방류수질농도_TN(mg/L)		#N/A
평균방류수질농도_TP(mg/L)		#N/A
한 페이지 결과 수		#N/A
3		#N/A
전체 결과 수		#N/A
한 페이지 결과 수		#N/A
페이지번호		#N/A
결과형식		#N/A
검색시작년도		#N/A
검색종료년도		#N/A
하천코드		#N/A
하천명		#N/A
결과코드		#N/A
결과코드		#N/A
순번		#N/A
년도		#N/A
하천코드		#N/A
하천명		#N/A
총계(개소)		#N/A
골프장		#N/A
금은판매점의세공시설		#N/A
농축수산물단순가공시설		#N/A
사진처리또는X-Ray시설		#N/A
안경점		#N/A
운수장비정비시설(폐차장포함)		#N/A
한 페이지 결과 수		#N/A
3		#N/A
전체 결과 수		#N/A
한 페이지 결과 수		#N/A
페이지번호		#N/A
결과형식		#N/A
검색시작년도		#N/A
검색종료년도		#N/A
행정구역코드		#N/A
시도 명		#N/A
시군구 명		#N/A
읍면동 명		#N/A
리 명		#N/A
결과코드		#N/A
결과코드		#N/A
순번		#N/A
년도		#N/A
시도		#N/A
시군구		#N/A
읍면동		#N/A
리		#N/A
행정구역코드		#N/A
총계(개소)		#N/A
골프장		#N/A
금은판매점의세공시설		#N/A
농축수산물단순가공시설		#N/A
사진처리또는X-Ray시설		#N/A
안경점		#N/A
운수장비정비시설(폐차장포함)		#N/A
한 페이지 결과 수		#N/A
페이지번호		#N/A
전체 결과 수		#N/A
한 페이지 결과 수		#N/A
페이지번호		#N/A
결과형식		#N/A
검색시작년도		#N/A
검색종료년도		#N/A
행정구역코드		#N/A
시도 명		#N/A
시군구 명		#N/A
읍면동 명		#N/A
리 명		#N/A
결과코드		#N/A
결과코드		#N/A
순번		#N/A
년도		#N/A
시도		#N/A
시군구		#N/A
읍면동		#N/A
리		#N/A
행정구역코드		#N/A
축종		#N/A
사육두수		#N/A
농가수		#N/A
법적규제		#N/A
가축분뇨 처리방법폐수처리방법		#N/A
가축분뇨 처리방법고형물 처리방법		#N/A
가축분뇨 처리방법가축분뇨공공처리시설차집유형		#N/A
가축분뇨 처리방법가축분뇨공공처리시설처리시설명		#N/A
가축분뇨 처리방법가축분뇨공공처리시설처리량		#N/A
가축분뇨 처리방법위탁처리량재활용		#N/A
가축분뇨 처리방법위탁처리량가축분뇨처리업		#N/A
가축분뇨발생량폐수		#N/A
가축분뇨발생량고형물		#N/A
한 페이지 결과 수		#N/A
페이지번호		#N/A
전체 결과 수		#N/A
한 페이지 결과 수		#N/A
페이지번호( 기본 값 : 1 )		#N/A
결과형식( XML/JSON, 기본 값 : xml )		#N/A
검색시작년도		#N/A
검색종료년도		#N/A
행정구역코드		#N/A
시도 명		#N/A
결과코드		#N/A
결과코드		#N/A
순번		#N/A
년도		#N/A
행정구역코드		#N/A
시도		#N/A
인구총계(명)		#N/A
시가인구_하수처리지역_분류식		#N/A
시가인구_하수처리지역_합류식		#N/A
시가인구_하수미처리지역_오수		#N/A
시가인구_하수미처리지역_정화조		#N/A
시가인구_하수미처리지역_수거식		#N/A
비시가인구_하수처리지역_분류식		#N/A
비시가인구_하수처리지역_합류식		#N/A
비시가인구_하수미처리지역_오수		#N/A
비시가인구_하수미처리지역_정화조		#N/A
비시가인구_하수미처리지역_수거식		#N/A
한 페이지 결과 수		#N/A
페이지번호		#N/A
전체 결과 수		#N/A
한 페이지 결과 수		#N/A
페이지번호( 기본 값 : 1 )		#N/A
결과형식( XML/JSON, 기본 값 : xml )		#N/A
검색시작년도		#N/A
검색종료년도		#N/A
행정구역코드		#N/A
시도 명		#N/A
결과코드		#N/A
결과코드		#N/A
순번		#N/A
년도		#N/A
행정구역코드		#N/A
시도		#N/A
가정용물사용량_합계		#N/A
가정용물사용량_시가_하수처리지역_분류식		#N/A
가정용물사용량_시가_하수처리지역_합류식		#N/A
가정용물사용량_시가_하수미처리지역_오수		#N/A
가정용물사용량_시가_하수미처리지역_정화조		#N/A
가정용물사용량_시가_하수미처리지역_수거식		#N/A
가정용물사용량_비시가_하수처리지역_분류식		#N/A
가정용물사용량_비시가_하수처리지역_합류식		#N/A
가정용물사용량_비시가_하수미처리지역_오수		#N/A
가정용물사용량_비시가_하수미처리지역_정화조		#N/A
가정용물사용량_비시가_하수미처리지역_수거식		#N/A
영업용물사용량_합계		#N/A
영업용물사용량_시가_하수처리지역		#N/A
영업용물사용량_시가_하수미처리지역		#N/A
영업용물사용량_비시가_하수처리지역		#N/A
영업용물사용량_비시가_하수미처리지역		#N/A
한 페이지 결과 수		#N/A
3		#N/A
전체 결과 수		#N/A
한 페이지 결과 수		#N/A
페이지번호( 기본 값 : 1 )		#N/A
결과형식( XML/JSON, 기본 값 : xml )		#N/A
검색시작년도		#N/A
검색종료년도		#N/A
행정구역코드		#N/A
시도 명		#N/A
결과코드		#N/A
결과코드		#N/A
순번		#N/A
년도		#N/A
시도		#N/A
행정구역코드		#N/A
총사육두수		#N/A
총농가수		#N/A
가금및기타		#N/A
개		#N/A
닭		#N/A
돼지		#N/A
마필(말)		#N/A
면양(육양포함)		#N/A
사슴		#N/A
산양(염소포함)		#N/A
오리		#N/A
유우(젖소)		#N/A
타조		#N/A
한우(소)		#N/A
법적규제(허가건수)		#N/A
법적규제(신고건수)		#N/A
법적규제(신고미만건수)		#N/A
가축분뇨 처리방법_폐수처리방법 비율(위탁)		#N/A
가축분뇨 처리방법_폐수처리방법 비율(개별)		#N/A
가축분뇨 처리방법_고형물 처리방법 비율(위탁)		#N/A
가축분뇨 처리방법_고형물 처리방법 비율(개별)		#N/A
가축분뇨 처리방법_가축분뇨공공처리시설_차집유형(직접)		#N/A
가축분뇨 처리방법_가축분뇨공공처리시설_차집유형(관거)		#N/A
가축분뇨 처리방법_가축분뇨공공처리시설_처리량		#N/A
가축분뇨 처리방법_위탁처리량_재활용		#N/A
가축분뇨 처리방법_위탁처리량_가축분뇨처리업		#N/A
가축분뇨발생량_폐수		#N/A
가축분뇨발생량_고형물		#N/A
한 페이지 결과 수		#N/A
3		#N/A
전체 결과 수		#N/A
한 페이지 결과 수		#N/A
페이지번호( 기본 값 : 1 )		#N/A
결과형식( XML/JSON, 기본 값 : xml )		#N/A
검색시작년도		#N/A
검색종료년도		#N/A
행정구역코드		#N/A
시도 명		#N/A
결과코드		#N/A
결과코드		#N/A
순번		#N/A
년도		#N/A
시도		#N/A
행정구역코드		#N/A
총계_업소수		#N/A
총계_폐수발생량		#N/A
총계_폐수방류량		#N/A
총계_BOD발생부하량(kg/일)		#N/A
총계_TN발생부하량(kg/일)		#N/A
총계_TP생부하량(kg/일)		#N/A
총계_BOD생부하량(kg/일)		#N/A
총계_TN배출부하량(kg/일)		#N/A
총계_TP배출부하량(kg/일)		#N/A
종말처리장연계_업소수		#N/A
종말처리장연계_폐수발생량(m3/일)		#N/A
종말처리장연계_폐수방류량(m3/일)		#N/A
종말처리장연계_BOD발생부하량(kg/일)		#N/A
종말처리장연계_TN발생부하량(kg/일)		#N/A
종말처리장연계_TP발생부하량(kg/일)		#N/A
종말처리장연계_BOD배출부하량(kg/일)		#N/A
종말처리장연계_TN배출부하량(kg/일)		#N/A
종말처리장연계_TP배출부하량(kg/일)		#N/A
직접방류_업소수		#N/A
직접방류_폐수발생량(m3/일)		#N/A
직접방류_폐수방류량(m3/일)		#N/A
직접방류_BOD발생부하량(kg/일)		#N/A
직접방류_TN발생부하량(kg/일)		#N/A
직접방류_TP발생부하량(kg/일)		#N/A
직접방류_BOD배출부하량(kg/일)		#N/A
직접방류_TN배출부하량(kg/일)		#N/A
직접방류_TP배출부하량(kg/일)		#N/A
위탁처리_업소수		#N/A
위탁처리_폐수발생량		#N/A
위탁처리_폐수방류량		#N/A
위탁처리_BOD발생부하량(m3/일)		#N/A
위탁처리_TN발생부하량(m3/일)		#N/A
위탁처리_TP발생부하량(kg/일)		#N/A
위탁처리_BOD배출부하량(kg/일)		#N/A
위탁처리_TN배출부하량(kg/일)		#N/A
위탁처리_TP배출부하량(kg/일)		#N/A
한 페이지 결과 수		#N/A
3		#N/A
전체 결과 수		#N/A
한 페이지 결과 수		#N/A
페이지번호( 기본 값 : 1 )		#N/A
결과형식( XML/JSON, 기본 값 : xml )		#N/A
검색시작년도		#N/A
검색종료년도		#N/A
행정구역코드		#N/A
시도 명		#N/A
결과코드		#N/A
결과코드		#N/A
순번		#N/A
년도		#N/A
행정구역코드		#N/A
시도		#N/A
토지이용면적_합계(m2)		#N/A
토지이용면적_전		#N/A
토지이용면적_답		#N/A
토지이용면적_과수원		#N/A
토지이용면적_목장용지		#N/A
토지이용면적_임야		#N/A
토지이용면적_광천지		#N/A
토지이용면적_염전		#N/A
토지이용면적_대지		#N/A
토지이용면적_공장용지		#N/A
토지이용면적_학교용지		#N/A
토지이용면적_주차장		#N/A
토지이용면적_주유소용지		#N/A
토지이용면적_창고용지		#N/A
토지이용면적_도로		#N/A
토지이용면적_철도용지		#N/A
토지이용면적_제방		#N/A
토지이용면적_하천		#N/A
토지이용면적_구거		#N/A
토지이용면적_유지		#N/A
토지이용면적_양어장		#N/A
토지이용면적_수도용지		#N/A
토지이용면적_공원		#N/A
토지이용면적_체육용지		#N/A
토지이용면적_유원지		#N/A
토지이용면적_종교용지		#N/A
토지이용면적_사적지		#N/A
토지이용면적_묘지		#N/A
토지이용면적_잡종지		#N/A
한 페이지 결과 수		#N/A
3		#N/A
전체 결과 수		#N/A
한 페이지 결과 수		#N/A
페이지번호( 기본 값 : 1 )		#N/A
결과형식( XML/JSON, 기본 값 : xml )		#N/A
검색시작년도		#N/A
검색종료년도		#N/A
행정구역코드		#N/A
시도 명		#N/A
결과코드		#N/A
결과코드		#N/A
순번		#N/A
년도		#N/A
시도		#N/A
행정구역코드		#N/A
총계_업소수		#N/A
총계_시설면적(m2)		#N/A
총계_사료사용량(kg/월)		#N/A
가두리_업소수		#N/A
가두리_시설면적(m2)		#N/A
가두리_사료사용량(kg/월)		#N/A
유수식_업소수		#N/A
유수식_시설면적(m2)		#N/A
유수식_사료사용량(kg/월)		#N/A
도전양식_업소수		#N/A
도전양식_시설면적(m2)		#N/A
도전양식_사료사용량(kg/월)		#N/A
지수식_업소수		#N/A
지수식_시설면적(m2)		#N/A
지수식_사료사용량(kg/월)		#N/A
한 페이지 결과 수		#N/A
3		#N/A
전체 결과 수		#N/A
한 페이지 결과 수		#N/A
페이지번호( 기본 값 : 1 )		#N/A
결과형식( XML/JSON, 기본 값 : xml )		#N/A
검색시작년도		#N/A
검색종료년도		#N/A
행정구역코드		#N/A
시도 명		#N/A
결과코드		#N/A
결과코드		#N/A
순번		#N/A
년도		#N/A
처리시설명		#N/A
시도		#N/A
행정구역코드		#N/A
침출수량-평균발생유량(m3/일)		#N/A
침출수량-평균방류유량(m3/일)		#N/A
평균발생수질농도_BOD(mg/L)		#N/A
평균발생수질농도_COD(mg/L)		#N/A
평균발생수질농도_TN(mg/L)		#N/A
평균발생수질농도_TP(mg/L)		#N/A
평균방류수질농도_BOD(mg/L)		#N/A
평균방류수질농도_COD(mg/L)		#N/A
평균방류수질농도_TN(mg/L)		#N/A
평균방류수질농도_TP(mg/L)		#N/A
한 페이지 결과 수		#N/A
3		#N/A
전체 결과 수		#N/A
한 페이지 결과 수		#N/A
페이지번호		#N/A
결과형식		#N/A
검색시작년도		#N/A
검색종료년도		#N/A
행정구역코드		#N/A
시도 명		#N/A
결과코드		#N/A
결과코드		#N/A
순번		#N/A
년도		#N/A
시도		#N/A
행정구역코드		#N/A
총계(개소)		#N/A
골프장		#N/A
금은판매점의세공시설		#N/A
농축수산물단순가공시설		#N/A
사진처리또는X-Ray시설		#N/A
안경점		#N/A
운수장비정비시설(폐차장포함)		#N/A
한 페이지 결과 수		#N/A
3		#N/A
전체 결과 수		#N/A
한 페이지 결과 수		#N/A
페이지번호		#N/A
결과형식		#N/A
검색시작년도		#N/A
검색종료년도		#N/A
행정구역코드		#N/A
처리시설명		#N/A
처리시설코드		#N/A
시도 명		#N/A
결과코드		#N/A
결과코드		#N/A
순번		#N/A
년도		#N/A
시설코드명		#N/A
시설코드		#N/A
시도		#N/A
행정구역코드		#N/A
시설용량(㎥/일)_물리적		#N/A
시설용량(㎥/일)_생물학적		#N/A
시설용량(㎥/일)_고도		#N/A
시설용량_합		#N/A
평균가동율(%)		#N/A
평균가동일수		#N/A
재이용량(m2/일)_계		#N/A
재이용량(㎥/일)_조경수		#N/A
재이용량(㎥/일)_세척수(축봉수포함)		#N/A
재이용량(㎥/일)_공정재이용		#N/A
재이용량(㎥/일)_기타		#N/A
한 페이지 결과 수		#N/A
3		#N/A
전체 결과 수		#N/A
한 페이지 결과 수		#N/A
페이지번호		#N/A
결과형식		#N/A
검색시작년도		#N/A
검색종료년도		#N/A
행정구역코드		#N/A
처리시설명		#N/A
처리시설코드		#N/A
시도 명		#N/A
결과코드		#N/A
결과코드		#N/A
순번		#N/A
년도		#N/A
시설코드명		#N/A
시설코드		#N/A
시도		#N/A
행정구역코드		#N/A
운영일자(월)		#N/A
유입구번호		#N/A
평균유량(m3/일)		#N/A
평균BOD(m3/일)		#N/A
평균COD(m3/일)		#N/A
평균SS(m3/일)		#N/A
평균TN(m3/일)		#N/A
평균TP(m3/일)		#N/A
평균대장균군수(총대장균군수)		#N/A
한 페이지 결과 수		#N/A
3		#N/A
전체 결과 수		#N/A
한 페이지 결과 수		#N/A
페이지번호		#N/A
결과형식		#N/A
검색시작년도		#N/A
검색종료년도		#N/A
행정구역코드		#N/A
처리시설명		#N/A
처리시설코드		#N/A
시도 명		#N/A
결과코드		#N/A
결과코드		#N/A
순번		#N/A
년도		#N/A
처리시설명		#N/A
처리시설코드		#N/A
시도		#N/A
행정구역코드		#N/A
운영일자(월)		#N/A
관거이송 유량 및 농도_관거번호		#N/A
평균관거이송 유량 및 농도_유입원(관거유형)		#N/A
평균관거이송 유량 및 농도_연계처리시설명		#N/A
평균관거이송 유량 및 농도_연계처리시설코드		#N/A
평균관거이송 유량 및 농도_유량(㎥/일)		#N/A
평균관거이송 유량 및 농도_BOD(mg/ℓ)		#N/A
평균관거이송 유량 및 농도_COD(mg/ℓ)		#N/A
평균관거이송 유량 및 농도_SS(mg/ℓ)		#N/A
평균관거이송 유량 및 농도_TN(mg/ℓ)		#N/A
평균관거이송 유량 및 농도_TP(mg/ℓ)		#N/A
평균관거이송 유량 및 농도_대장균군수		#N/A
평균미처리량		#N/A
한 페이지 결과 수		#N/A
3		#N/A
전체 결과 수		#N/A
한 페이지 결과 수		#N/A
페이지번호		#N/A
결과형식		#N/A
검색시작년도		#N/A
검색종료년도		#N/A
행정구역코드		#N/A
처리시설명		#N/A
처리시설코드		#N/A
시도 명		#N/A
결과코드		#N/A
결과코드		#N/A
순번		#N/A
년도		#N/A
처리시설명		#N/A
처리시설코드		#N/A
시도		#N/A
행정구역코드		#N/A
운영일자(월)		#N/A
유입원		#N/A
평균유량		#N/A
평균BOD(mg/l)		#N/A
평균COD(mg/l)		#N/A
평균SS(mg/l)		#N/A
평균TN(mg/l)		#N/A
평균TP(mg/l)		#N/A
평균대장균군수(총대장균군수)		#N/A
한 페이지 결과 수		#N/A
3		#N/A
전체 결과 수		#N/A
한 페이지 결과 수		#N/A
페이지번호		#N/A
결과형식		#N/A
검색시작년도		#N/A
