필드명,필드길이,필드띄어쓰기,필드특수문자,필드특수문자수
조달요청의 총공사일,10,1,No,0
조달요청의 금차공사일수,12,1,No,0
"사전검토의 항목으로, 추정가격에 부가세를 더한 금액(원화, 원)",37,6,Yes,6
조달요청의 공사현장지역명,13,1,No,0
"관급금액을 제외한 총용역예산금액으로 부가세를 포함한 금액(원화, 원)",40,6,Yes,5
조달요청의 기술검토의뢰일자(YYYY-MM-DD),26,1,Yes,4
조달요청시 조달청 담당자의 사번,17,3,No,0
조달요청시 조달청 담당자의 명,16,3,No,0
나라장터에서 조달요청상세정보를 확인할수 있는 URL,28,4,No,0
조달요청의 접수지청명,11,1,No,0
"조달요청의 금차용역예산금액(원화, 원)",23,2,Yes,5
장기계약시 초년도 조달요청번호,16,2,No,0
"입력일시 ""YYYY-MM-DD HH:MM:SS""",30,2,Yes,10
한 페이지 결과 수,10,3,No,0
페이지 번호,6,1,No,0
공공데이터포털에서 받은 인증키,16,2,No,0
"검색하고자하는 조회구분 1:입력일시, 2:조달요청번호. 나라장터화면에서 접수번호",46,5,Yes,6
"검색하고자하는 입력일시범위 시작 'YYYYMMDDHHMM"" 조회구분 1일 경우 필수",49,7,Yes,5
"검색하고자하는 입력일시범위 종료 'YYYYMMDDHHMM"" 조회구분 1일 경우 필수",49,7,Yes,5
검색하고자하는 조달요청번호. 나라장터화면에서 접수번호,29,3,Yes,1
결과코드,4,0,No,0
결과메세지,5,0,No,0
한 페이지 결과 수,10,3,No,0
페이지 수,5,1,No,0
데이터 총 개수,8,2,No,0
발주기관(또는 발주부서)의 계약의뢰 문서를 접수하면서 생성한 관리대장번호,40,6,Yes,2
조달요청의 영문대표물품명,13,1,No,0
수요기관의 코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 수요기관 코드가 표기됨,83,15,Yes,2
중앙조달인 경우 조달사업에 관한 법률 제2조(정의)에 따라 수요물자의 구매 공급 또는 시설공사 계약의 체결을 조달청장에게 요청할 수 있도록 조달청장이 인정하여 등록한 기관 또는 자체전자조달시스템을 이용하는 기관인 경우 계약을 의뢰한 기관의 명으로 공고기관과 수요기관이 동일할 수 있음,158,35,Yes,2
조달요청의 자금구분코드 1:KFX(정부보유외환),26,2,Yes,3
조달요청의 자금구분명,11,1,No,0
조달요청의 전체품목건수,12,1,No,0
"조달요청의 배정미화금액(미화, 달러)",22,2,Yes,5
담당자가 조달요청서를 접수한 일시 “YYYY-MM-DD HH:MM:SS”,40,5,Yes,6
장기계약시 초년도 통합계약식별번호,18,2,No,0
"입력일시 ""YYYY-MM-DD HH:MM:SS""",30,2,Yes,10
한 페이지 결과 수,10,3,No,0
페이지 번호,6,1,No,0
공공데이터포털에서 받은 인증키,16,2,No,0
검색하고자하는 조달요청번호,14,1,No,0
결과코드,4,0,No,0
결과메세지,5,0,No,0
한 페이지 결과 수,10,3,No,0
페이지 수,5,1,No,0
데이터 총 개수,8,2,No,0
발주기관(또는 발주부서)의 계약의뢰 문서를 접수하면서 생성한 관리대장번호,40,6,Yes,2
조달요청의 영문대표물품명,13,1,No,0
조달요청의 자금구분명,11,1,No,0
조달요청의 수요기관코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 수요기관 코드가 표기됨,87,15,Yes,2
중앙조달인 경우 조달사업에 관한 법률 제2조(정의)에 따라 수요물자의 구매 공급 또는 시설공사 계약의 체결을 조달청장에게 요청할 수 있도록 조달청장이 인정하여 등록한 기관 또는 자체전자조달시스템을 이용하는 기관인 경우 계약을 의뢰한 기관의 명으로 공고기관과 수요기관이 동일할 수 있음,158,35,Yes,2
조달요청의 전체품목건수,12,1,No,0
외자조달요청의 차관수입번호,14,1,No,0
"조달요청의 배정미화금액(미화, 달러)",22,2,Yes,5
담당자가 조달요청서를 접수한 일시 “YYYY-MM-DD HH:MM:SS”,40,5,Yes,6
조달요청의 조달요청담당부서명,15,1,No,0
조달요청시 조달청 담당자의 명,16,3,No,0
조달요청시 조달청 담당자의 사번,17,3,No,0
조달요청서를 접수한 담당자의 소속 지청명,22,4,No,0
외자에서 사용되는 ITEM번호,16,2,No,0
조달요청의 요청HSK번호,13,1,No,0
품명에 대한 분류번호로서 8자리로 표시,21,4,No,0
조달요청의 요청품명,10,1,No,0
조달요청의 요청수량,10,1,No,0
조달요청의 요청단위명,11,1,No,0
"물품 조달요청의 물품별배정금액(원화, 원)",25,3,Yes,5
"계약체결의 방법을 구분하는 명 *일반경쟁계약은 계약 대상 물품의 규격 및 시방서와 계약조건 등을 널리 공고하여 일정한 자격을 가진 불특정 다수인의 입찰희망자를 모두 경쟁 입찰하는 계약방법 *제한경쟁계약은 일반?지명경쟁계약제도의 단점을 보완하기 위해 실적제한, 기술보유제한, 특정물품제한, 지역제한 등을 두는 계약방법 *지명경쟁계약은 계약상대자의 신용과 실적 등에 있어 적당하다고 인정하는 특정 다수의 경쟁 참가자를 지명하여 계약 상대방을 결정하는 계약방법",256,53,Yes,9
조달요청의 취소구분명,11,1,No,0
한 페이지 결과 수,10,3,No,0
페이지 번호,6,1,No,0
공공데이터포털에서 받은 인증키,16,2,No,0
"검색하고자하는 조회구분 1.접수일시, 2.조달요청번호 나라장터화면에서 구매요청번호",47,5,Yes,5
"검색하고자하는 접수일시범위 시작 'YYYYMMDDHHMM""",35,3,Yes,5
"검색하고자하는 접수일시범위 종료 'YYYYMMDDHHMM""",35,3,Yes,5
검색하고자하는 영문대표물품명 조회구분이 1일 경우 선택,30,5,No,0
검색하고자하는 수요기관코드 조회구분이 1일 경우 선택,29,5,No,0
검색하고자하는 수요기관명 조회구분이 1일 경우 선택,28,5,No,0
검색하고자하는 자금구분코드 조회구분이 1일 경우 선택 1:KFX(정부보유외환) 2:LEASE(LEASE 계약) 3:ADB/L(아시아개발은행차관) 4:IBRD/L(국제부흥개발은행차관) 5:OECF/L(일본해외경재협회차관),122,11,Yes,18
검색하고자하는 담당자부서코드 조회구분이 1일 경우 선택 075: 외자구매과 076: 외자기기과,52,9,Yes,2
검색하고자하는 조달요청번호 조회구분 2일 경우 필수 .나라장터화면에서 구매요청번호,45,7,Yes,1
결과코드,4,0,No,0
결과메세지,5,0,No,0
한 페이지 결과 수,10,3,No,0
페이지 수,5,1,No,0
데이터 총 개수,8,2,No,0
발주기관(또는 발주부서)의 계약의뢰 문서를 접수하면서 생성한 관리대장번호,40,6,Yes,2
조달요청의 영문대표물품명,13,1,No,0
조달요청의 수요기관코드로 행자부코드(행정자치부에서 부여한 기관코드)가 있는 경우 행자부코드가 행자부코드가 없는 경우 조달청에서 부여한 수요기관 코드가 표기됨,87,15,Yes,2
중앙조달인 경우 조달사업에 관한 법률 제2조(정의)에 따라 수요물자의 구매 공급 또는 시설공사 계약의 체결을 조달청장에게 요청할 수 있도록 조달청장이 인정하여 등록한 기관 또는 자체전자조달시스템을 이용하는 기관인 경우 계약을 의뢰한 기관의 명으로 공고기관과 수요기관이 동일할 수 있음,158,35,Yes,2
조달요청의 자금구분코드로 1:KFX(정부보유외환),27,2,Yes,3
조달요청의 자금구분명,11,1,No,0
조달요청의 전체품목건수,12,1,No,0
"조달요청의 배정미화금액(미화,달러)",21,1,Yes,5
담당자가 조달요청서를 접수한 일시 ”YYYY-MM-DD HH:MM:SS”,40,5,Yes,6
장기계약시 초년도 통합계약식별번호,18,2,No,0
"입력일시 ""YYYY-MM-DD HH:MM:SS""",30,2,Yes,10
조회 시작 지점 ( 0 부터 시작 ),20,7,Yes,2
한 번에 조회될 최대 data 갯수,19,5,No,0
XML/JSON 여부,11,1,Yes,1
_id,3,0,Yes,1
민방위대피시설명,8,0,No,0
민방위대피시설구분,9,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
위도,2,0,No,0
경도,2,0,No,0
민방위대피시설면적,9,0,No,0
대피가능인원수,7,0,No,0
개방여부,4,0,No,0
평시활용유형,6,0,No,0
관리기관전화번호,8,0,No,0
관리기관명,5,0,No,0
데이터기준일자,7,0,No,0
서비스키,4,0,No,0
페이지 번호,6,1,No,0
한 페이지 결과 수,10,3,No,0
시군구,3,0,No,0
고시번호,4,0,No,0
고시명,3,0,No,0
결과코드,4,0,No,0
결과메시지,5,0,No,0
한 페이지 결과 수,10,3,No,0
페이지 번호,6,1,No,0
전체 결과 수,7,2,No,0
고시관리코드,6,0,No,0
지자체명,4,0,No,0
고시일자,4,0,No,0
고시번호,4,0,No,0
고시유형,4,0,No,0
고시제목,4,0,No,0
고시내용,4,0,No,0
고시원문명,5,0,No,0
도면첨부명,5,0,No,0
서비스키,4,0,No,0
한 페이지 결과 수,10,3,No,0
페이지번호,5,0,No,0
용도지역을 고시한 지자체의 코드,17,3,No,0
도시기본계획 년도,9,1,No,0
결과코드,4,0,No,0
결과메시지,5,0,No,0
한 페이지 결과 수,10,3,No,0
페이지번호,5,0,No,0
전체 결과 수,7,2,No,0
고시한 지자체의 명,10,2,No,0
도시기본계획 년도,9,1,No,0
도시·군기본계획파일명,11,0,Yes,1
도시·군기본계획파일 저장된 경로,17,2,Yes,1
서비스키,4,0,No,0
페이지 번호,6,1,No,0
한 페이지 결과 수,10,3,No,0
시군구,3,0,No,0
고시번호,4,0,No,0
고시명,3,0,No,0
결과코드,4,0,No,0
결과메시지,5,0,No,0
한 페이지 결과 수,10,3,No,0
페이지 번호,6,1,No,0
전체 결과 수,7,2,No,0
고시관리코드,6,0,No,0
지자체명,4,0,No,0
고시일자,4,0,No,0
고시일자,4,0,No,0
고시유형,4,0,No,0
고시유형내용,6,0,No,0
제목,2,0,No,0
내용,2,0,No,0
현황도형관리번호,8,0,No,0
대분류,3,0,No,0
대분류명,4,0,No,0
중분류,3,0,No,0
중분류명,4,0,No,0
소분류,3,0,No,0
소분류명,4,0,No,0
조서유형,4,0,No,0
조서유형명,5,0,No,0
위치명,3,0,No,0
지역명,3,0,No,0
면적(㎡),5,0,Yes,3
서비스키,4,0,No,0
페이지 번호,6,1,No,0
한 페이지 결과 수,10,3,No,0
레이어 목록,6,1,No,0
좌표체계,4,0,No,0
크기 범위,5,1,No,0
너비,2,0,No,0
높이,2,0,No,0
산출물 형식,6,1,No,0
투명 여부,5,1,No,0
배경색,3,0,No,0
예외 보고,5,1,No,0
결과코드,4,0,No,0
결과메시지,5,0,No,0
한 페이지 결과 수,10,3,No,0
페이지 번호,6,1,No,0
전체 결과 수,7,2,No,0
서비스키,4,0,No,0
페이지 번호,6,1,No,0
한 페이지 결과 수,10,3,No,0
현황도형관리번호,8,0,No,0
지자체명,4,0,No,0
고시번호,4,0,No,0
고시제목,4,0,No,0
결과코드,4,0,No,0
결과메시지,5,0,No,0
한 페이지 결과 수,10,3,No,0
페이지 번호,6,1,No,0
전체 결과 수,7,2,No,0
서비스키,4,0,No,0
페이지 번호,6,1,No,0
한 페이지 결과 수,10,3,No,0
시군구,3,0,No,0
현황도형관리번호,8,0,No,0
결과코드,4,0,No,0
결과메시지,5,0,No,0
한 페이지 결과 수,10,3,No,0
페이지 번호,6,1,No,0
전체 결과 수,7,2,No,0
현황도형관리번호,8,0,No,0
건축물의 밀도,7,1,No,0
개발규모,4,0,No,0
규제구분,4,0,No,0
규제구분명,5,0,No,0
불허용도설명,6,0,No,0
비고(인센티브),8,0,Yes,2
권장용도 설명,7,1,No,0
비고(권장용도),8,0,Yes,2
지정용도 설명,7,1,No,0
비고(지정용도),8,0,Yes,2
허용용도 설명,7,1,No,0
비고(허용용도),8,0,Yes,2
배치변경 부분 설명,10,2,No,0
비고(배치),6,0,Yes,2
형태변경 부분 설명,10,2,No,0
비고(형태),6,0,Yes,2
색체변경 부분 설명,10,2,No,0
비고(색체),6,0,Yes,2
최소대지규모 값,8,1,No,0
최소대지분할 규모 값,11,2,No,0
적정대지 규모 값,9,2,No,0
비고(대지분할/합병 규모),14,1,Yes,3
서비스키,4,0,No,0
페이지 번호,6,1,No,0
한 페이지 결과 수,10,3,No,0
레이어 목록,6,1,No,0
좌표체계,4,0,No,0
크기 범위,5,1,No,0
너비,2,0,No,0
높이,2,0,No,0
산출물 형식,6,1,No,0
투명 여부,5,1,No,0
배경색,3,0,No,0
예외 보고,5,1,No,0
결과코드,4,0,No,0
결과메시지,5,0,No,0
한 페이지 결과 수,10,3,No,0
페이지 번호,6,1,No,0
전체 결과 수,7,2,No,0
서비스키,4,0,No,0
페이지 번호,6,1,No,0
한 페이지 결과 수,10,3,No,0
피처 유형 목록,8,2,No,0
검색 범위,5,1,No,0
검색 범위,5,1,No,0
좌표체계,4,0,No,0
응답 형태,5,1,No,0
결과코드,4,0,No,0
결과메시지,5,0,No,0
한 페이지 결과 수,10,3,No,0
페이지 번호,6,1,No,0
전체 결과 수,7,2,No,0
공간자료,4,0,No,0
현황도형관리번호,8,0,No,0
지자체명,4,0,No,0
서비스키,4,0,No,0
페이지 번호,6,1,No,0
한 페이지 결과 수,10,3,No,0
시군구,3,0,No,0
고시번호,4,0,No,0
고시명,3,0,No,0
결과코드,4,0,No,0
결과메시지,5,0,No,0
한 페이지 결과 수,10,3,No,0
페이지 번호,6,1,No,0
전체 결과 수,7,2,No,0
고시관리코드,6,0,No,0
지자체명,4,0,No,0
고시일자,4,0,No,0
고시번호,4,0,No,0
고시유형,4,0,No,0
고시유형내용,6,0,No,0
제목,2,0,No,0
내용,2,0,No,0
현황도형관리번호,8,0,No,0
조서유형,4,0,No,0
조서유형명,5,0,No,0
대분류,3,0,No,0
대분류명,4,0,No,0
중분류,3,0,No,0
중분류명,4,0,No,0
면적(㎡),5,0,Yes,3
비고,2,0,No,0
고시원문명,5,0,No,0
도면첨부명,5,0,No,0
서비스키,4,0,No,0
페이지 번호,6,1,No,0
한 페이지 결과 수,10,3,No,0
시군구,3,0,No,0
고시번호,4,0,No,0
고시명,3,0,No,0
결과코드,4,0,No,0
결과메시지,5,0,No,0
한 페이지 결과 수,10,3,No,0
페이지 번호,6,1,No,0
전체 결과 수,7,2,No,0
고시관리코드,6,0,No,0
지자체명,4,0,No,0
고시일자,4,0,No,0
고시번호,4,0,No,0
고시유형,4,0,No,0
고시유형내용,6,0,No,0
제목,2,0,No,0
내용,2,0,No,0
현황도형관리번호,8,0,No,0
조서유형,4,0,No,0
조서유형명,5,0,No,0
대분류,3,0,No,0
대분류명,4,0,No,0
중분류,3,0,No,0
중분류명,4,0,No,0
위치명,3,0,No,0
지역명,3,0,No,0
면적(㎡),5,0,Yes,3
연장(m),5,0,Yes,2
폭(m),4,0,Yes,2
제한내용,4,0,No,0
비고,2,0,No,0
고시원문명,5,0,No,0
도면첨부명,5,0,No,0
서비스키,4,0,No,0
페이지 번호,6,1,No,0
한 페이지 결과 수,10,3,No,0
시군구,3,0,No,0
고시번호,4,0,No,0
고시명,3,0,No,0
결과코드,4,0,No,0
결과메시지,5,0,No,0
한 페이지 결과 수,10,3,No,0
페이지 번호,6,1,No,0
전체 결과 수,7,2,No,0
고시관리코드,6,0,No,0
지자체명,4,0,No,0
고시일자,4,0,No,0
고시번호,4,0,No,0
고시유형,4,0,No,0
고시유형내용,6,0,No,0
제목,2,0,No,0
내용,2,0,No,0
현황도형관리번호,8,0,No,0
조서유형,4,0,No,0
조서유형명,5,0,No,0
대분류,3,0,No,0
대분류명,4,0,No,0
위치명,3,0,No,0
지역명,3,0,No,0
면적(㎡),5,0,Yes,3
시가화_유보기간,8,0,Yes,1
비고,2,0,No,0
고시원문명,5,0,No,0
도면첨부명,5,0,No,0
서비스키,4,0,No,0
한 페이지 결과 수,10,3,No,0
페이지번호,5,0,No,0
고시한 지자체의 코드,11,2,No,0
고시를 구분하기 위한 고유번호,16,3,No,0
고시의 제목,6,1,No,0
결과코드,4,0,No,0
결과메시지,5,0,No,0
한 페이지 결과 수,10,3,No,0
페이지번호,5,0,No,0
전체 결과 수,7,2,No,0
고시를 구분하기 위한 고유번호,16,3,No,0
고시한 지자체의  명,11,3,No,0
고시한 날짜,6,1,No,0
지자체에서 고시한 고시문의 행정상의 고유한 번호,26,5,No,0
고시의 유형,6,1,No,0
고시의 유형내용,8,1,No,0
고시의 제목,6,1,No,0
고시의 내용,6,1,No,0
현황도형관리번호,8,0,No,0
해당하는 세부  조서의 유형,15,4,No,0
해당하는 세부  조서의 유형명,16,4,No,0
법률에 따른 표준분류체계의  대분류에 해당하는 코드,28,6,No,0
법률에 따른 표준분류체계의  대분류에 해당하는 명칭,28,6,No,0
법률에 따른 표준분류체계의  중분류에 해당하는 코드,28,6,No,0
법률에 따른 표준분류체계의  중분류에 해당하는 명칭,28,6,No,0
법률에 따른 표준분류체계의  소분류에 해당하는 코드,28,6,No,0
법률에 따른 표준분류체계의  소분류에 해당하는 명칭,28,6,No,0
위치명,3,0,No,0
지역명,3,0,No,0
도시계획시설(도로)  규모의 등급,18,3,Yes,2
도시계획시설(도로) 규모의  류별,18,3,Yes,2
도시계획시설(도로) 규모의  번호,18,3,Yes,2
도시계획시설(도로)의  폭(m),17,2,Yes,4
도시계획시설(도로)의  도로기능,17,2,Yes,2
도시계획시설(도로)의  도로기능명,18,2,Yes,2
도시계획시설(도로)의  사용형태,17,2,Yes,2
도시계획시설(도로)의  사용형태명,18,2,Yes,2
도시계획시설(도로)의  연장(m),18,2,Yes,4
도시계획시설(도로)의  면적(㎡),18,2,Yes,5
도시계획시설(도로)의  기점 위치,18,3,Yes,2
도시계획시설(도로)의 종점 위치,17,2,Yes,2
도시계획시설(도로)의 주요경과지,17,1,Yes,2
도시계획시설(도로)의 입체적시설 구분,20,2,Yes,2
비고사항,4,0,No,0
